ASB17	ENSFCAG00000001053	ENSFCAT00000001052	ENSFCAT00000001052.6
SHOC1	ENSFCAG00000023495	ENSFCAT00000028622	ENSFCAT00000028622.4
CD244	ENSFCAG00000003895	ENSFCAT00000084342	ENSFCAT00000084342.1
GEMIN8	ENSFCAG00000014428	ENSFCAT00000014432	ENSFCAT00000014432.6
LHFPL5	ENSFCAG00000037353	ENSFCAT00000068735	ENSFCAT00000068735.1
U6	ENSFCAG00000032456	ENSFCAT00000044419	ENSFCAT00000044419.3
NECAP1	ENSFCAG00000002325	ENSFCAT00000085680	ENSFCAT00000085680.1
-	ENSFCAG00000043078	ENSFCAT00000059099	ENSFCAT00000059099.1
-	ENSFCAG00000051171	ENSFCAT00000070567	ENSFCAT00000070567.1
-	ENSFCAG00000053107	ENSFCAT00000084999	ENSFCAT00000084999.1
PNP	ENSFCAG00000006934	ENSFCAT00000006936	ENSFCAT00000006936.6
U6	ENSFCAG00000035587	ENSFCAT00000033168	ENSFCAT00000033168.2
SLC25A14	ENSFCAG00000008453	ENSFCAT00000041757	ENSFCAT00000041757.3
-	ENSFCAG00000047842	ENSFCAT00000073547	ENSFCAT00000073547.1
-	ENSFCAG00000047327	ENSFCAT00000078541	ENSFCAT00000078541.1
-	ENSFCAG00000041278	ENSFCAT00000062434	ENSFCAT00000062434.2
-	ENSFCAG00000049451	ENSFCAT00000074412	ENSFCAT00000074412.1
PACC1	ENSFCAG00000014609	ENSFCAT00000039595	ENSFCAT00000039595.3
-	ENSFCAG00000046385	ENSFCAT00000061116	ENSFCAT00000061116.2
-	ENSFCAG00000039603	ENSFCAT00000033899	ENSFCAT00000033899.2
PDE4DIP	ENSFCAG00000028868	ENSFCAT00000078560	ENSFCAT00000078560.1
-	ENSFCAG00000032418	ENSFCAT00000041115	ENSFCAT00000041115.2
PDCD2	ENSFCAG00000007037	ENSFCAT00000046349	ENSFCAT00000046349.3
HEXD	ENSFCAG00000000987	ENSFCAT00000000990	ENSFCAT00000000990.6
-	ENSFCAG00000031129	ENSFCAT00000032233	ENSFCAT00000032233.3
PRKCI	ENSFCAG00000026908	ENSFCAT00000028453	ENSFCAT00000028453.4
LSR	ENSFCAG00000008893	ENSFCAT00000038710	ENSFCAT00000038710.3
FABP6	ENSFCAG00000036330	ENSFCAT00000068789	ENSFCAT00000068789.1
USP46	ENSFCAG00000014294	ENSFCAT00000050640	ENSFCAT00000050640.2
CD300LF	ENSFCAG00000001626	ENSFCAT00000001626	ENSFCAT00000001626.5
-	ENSFCAG00000044657	ENSFCAT00000060265	ENSFCAT00000060265.2
-	ENSFCAG00000038592	ENSFCAT00000036720	ENSFCAT00000036720.3
CAPN9	ENSFCAG00000013542	ENSFCAT00000047183	ENSFCAT00000047183.3
CYP2J2	ENSFCAG00000011145	ENSFCAT00000078408	ENSFCAT00000078408.1
HOOK3	ENSFCAG00000025031	ENSFCAT00000028546	ENSFCAT00000028546.4
U1	ENSFCAG00000037040	ENSFCAT00000042857	ENSFCAT00000042857.2
HYLS1	ENSFCAG00000042201	ENSFCAT00000066955	ENSFCAT00000066955.2
IFNGR1	ENSFCAG00000030336	ENSFCAT00000029367	ENSFCAT00000029367.4
BTLA	ENSFCAG00000009373	ENSFCAT00000072233	ENSFCAT00000072233.1
-	ENSFCAG00000033187	ENSFCAT00000046094	ENSFCAT00000046094.2
-	ENSFCAG00000049912	ENSFCAT00000071651	ENSFCAT00000071651.1
-	ENSFCAG00000048162	ENSFCAT00000077814	ENSFCAT00000077814.1
-	ENSFCAG00000046236	ENSFCAT00000054319	ENSFCAT00000054319.2
-	ENSFCAG00000050886	ENSFCAT00000074486	ENSFCAT00000074486.1
-	ENSFCAG00000047526	ENSFCAT00000070606	ENSFCAT00000070606.1
ATP6V1G3	ENSFCAG00000035922	ENSFCAT00000045598	ENSFCAT00000045598.3
MISP	ENSFCAG00000001220	ENSFCAT00000073119	ENSFCAT00000073119.1
-	ENSFCAG00000053610	ENSFCAT00000085779	ENSFCAT00000085779.1
HORMAD1	ENSFCAG00000025264	ENSFCAT00000076901	ENSFCAT00000076901.1
SYNPO2	ENSFCAG00000028738	ENSFCAT00000028660	ENSFCAT00000028660.4
-	ENSFCAG00000044775	ENSFCAT00000052358	ENSFCAT00000052358.2
-	ENSFCAG00000050001	ENSFCAT00000083761	ENSFCAT00000083761.1
-	ENSFCAG00000040740	ENSFCAT00000056303	ENSFCAT00000056303.2
-	ENSFCAG00000053821	ENSFCAT00000085377	ENSFCAT00000085377.1
U6	ENSFCAG00000042417	ENSFCAT00000061766	ENSFCAT00000061766.1
-	ENSFCAG00000050695	ENSFCAT00000070965	ENSFCAT00000070965.1
FOXF1	ENSFCAG00000030557	ENSFCAT00000031542	ENSFCAT00000031542.4
-	ENSFCAG00000041272	ENSFCAT00000065671	ENSFCAT00000065671.2
COL17A1	ENSFCAG00000004299	ENSFCAT00000071881	ENSFCAT00000071881.1
CCDC73	ENSFCAG00000025569	ENSFCAT00000036339	ENSFCAT00000036339.3
-	ENSFCAG00000048125	ENSFCAT00000070823	ENSFCAT00000070823.1
GLRA2	ENSFCAG00000011448	ENSFCAT00000046557	ENSFCAT00000046557.3
OLIG3	ENSFCAG00000030246	ENSFCAT00000027776	ENSFCAT00000027776.3
-	ENSFCAG00000051135	ENSFCAT00000085971	ENSFCAT00000085971.1
XRN1	ENSFCAG00000027589	ENSFCAT00000059733	ENSFCAT00000059733.2
-	ENSFCAG00000052472	ENSFCAT00000085145	ENSFCAT00000085145.1
-	ENSFCAG00000053502	ENSFCAT00000070087	ENSFCAT00000070087.1
U6	ENSFCAG00000032522	ENSFCAT00000041790	ENSFCAT00000041790.3
-	ENSFCAG00000043598	ENSFCAT00000059132	ENSFCAT00000059132.2
-	ENSFCAG00000048959	ENSFCAT00000082420	ENSFCAT00000082420.1
ZNF689	ENSFCAG00000009801	ENSFCAT00000009803	ENSFCAT00000009803.5
-	ENSFCAG00000033025	ENSFCAT00000042663	ENSFCAT00000042663.2
CTXND1	ENSFCAG00000046738	ENSFCAT00000060840	ENSFCAT00000060840.1
CCDC63	ENSFCAG00000011169	ENSFCAT00000011172	ENSFCAT00000011172.6
U6	ENSFCAG00000046557	ENSFCAT00000045049	ENSFCAT00000045049.2
FASTK	ENSFCAG00000013198	ENSFCAT00000085497	ENSFCAT00000085497.1
-	ENSFCAG00000005959	ENSFCAT00000005961	ENSFCAT00000005961.4
-	ENSFCAG00000053475	ENSFCAT00000082198	ENSFCAT00000082198.1
UGCG	ENSFCAG00000031025	ENSFCAT00000022552	ENSFCAT00000022552.4
-	ENSFCAG00000049530	ENSFCAT00000071620	ENSFCAT00000071620.1
U4	ENSFCAG00000038064	ENSFCAT00000035848	ENSFCAT00000035848.2
U12	ENSFCAG00000034970	ENSFCAT00000046806	ENSFCAT00000046806.2
-	ENSFCAG00000047065	ENSFCAT00000083557	ENSFCAT00000083557.1
ST6GALNAC3	ENSFCAG00000014089	ENSFCAT00000057548	ENSFCAT00000057548.1
-	ENSFCAG00000049180	ENSFCAT00000077143	ENSFCAT00000077143.1
RNASE10	ENSFCAG00000006935	ENSFCAT00000006937	ENSFCAT00000006937.4
EDARADD	ENSFCAG00000038673	ENSFCAT00000040068	ENSFCAT00000040068.3
ASB1	ENSFCAG00000001851	ENSFCAT00000075391	ENSFCAT00000075391.1
MBOAT2	ENSFCAG00000027684	ENSFCAT00000048959	ENSFCAT00000048959.3
SEC11A	ENSFCAG00000029786	ENSFCAT00000030307	ENSFCAT00000030307.4
-	ENSFCAG00000039681	ENSFCAT00000045244	ENSFCAT00000045244.3
-	ENSFCAG00000049289	ENSFCAT00000082341	ENSFCAT00000082341.1
QSOX2	ENSFCAG00000012324	ENSFCAT00000012327	ENSFCAT00000012327.6
DNAJA1	ENSFCAG00000008729	ENSFCAT00000033103	ENSFCAT00000033103.3
PROK1	ENSFCAG00000039739	ENSFCAT00000051482	ENSFCAT00000051482.2
SLC9A3R1	ENSFCAG00000034776	ENSFCAT00000045737	ENSFCAT00000045737.3
CAPNS1	ENSFCAG00000014149	ENSFCAT00000014156	ENSFCAT00000014156.5
IBSP	ENSFCAG00000036214	ENSFCAT00000049899	ENSFCAT00000049899.3
JAKMIP2	ENSFCAG00000018767	ENSFCAT00000086835	ENSFCAT00000086835.1
-	ENSFCAG00000048154	ENSFCAT00000086594	ENSFCAT00000086594.1
MTHFSD	ENSFCAG00000023656	ENSFCAT00000028341	ENSFCAT00000028341.4
-	ENSFCAG00000050064	ENSFCAT00000075459	ENSFCAT00000075459.1
-	ENSFCAG00000051698	ENSFCAT00000068851	ENSFCAT00000068851.1
FLNC	ENSFCAG00000000954	ENSFCAT00000000954	ENSFCAT00000000954.5
CDC42BPA	ENSFCAG00000008784	ENSFCAT00000035776	ENSFCAT00000035776.3
-	ENSFCAG00000013159	ENSFCAT00000013163	ENSFCAT00000013163.5
-	ENSFCAG00000048099	ENSFCAT00000079206	ENSFCAT00000079206.1
-	ENSFCAG00000043650	ENSFCAT00000060107	ENSFCAT00000060107.2
PPIL3	ENSFCAG00000005373	ENSFCAT00000005374	ENSFCAT00000005374.6
-	ENSFCAG00000041290	ENSFCAT00000059493	ENSFCAT00000059493.1
U6	ENSFCAG00000046073	ENSFCAT00000051132	ENSFCAT00000051132.1
-	ENSFCAG00000053021	ENSFCAT00000076254	ENSFCAT00000076254.1
PUS3	ENSFCAG00000005340	ENSFCAT00000037697	ENSFCAT00000037697.3
-	ENSFCAG00000047664	ENSFCAT00000078273	ENSFCAT00000078273.1
ARNT2	ENSFCAG00000012936	ENSFCAT00000062900	ENSFCAT00000062900.2
PWWP2A	ENSFCAG00000041159	ENSFCAT00000056752	ENSFCAT00000056752.2
-	ENSFCAG00000040902	ENSFCAT00000072314	ENSFCAT00000072314.1
U6	ENSFCAG00000044656	ENSFCAT00000053500	ENSFCAT00000053500.1
PTBP1	ENSFCAG00000001219	ENSFCAT00000001219	ENSFCAT00000001219.6
FOXC2	ENSFCAG00000045920	ENSFCAT00000052872	ENSFCAT00000052872.1
-	ENSFCAG00000051581	ENSFCAT00000075546	ENSFCAT00000075546.1
CENPQ	ENSFCAG00000022301	ENSFCAT00000031897	ENSFCAT00000031897.4
-	ENSFCAG00000043701	ENSFCAT00000051324	ENSFCAT00000051324.2
RNASE11	ENSFCAG00000029892	ENSFCAT00000023066	ENSFCAT00000023066.3
-	ENSFCAG00000046284	ENSFCAT00000057935	ENSFCAT00000057935.2
-	ENSFCAG00000050725	ENSFCAT00000086683	ENSFCAT00000086683.1
-	ENSFCAG00000048741	ENSFCAT00000078712	ENSFCAT00000078712.1
MYL2	ENSFCAG00000011170	ENSFCAT00000071447	ENSFCAT00000071447.1
RNF170	ENSFCAG00000028034	ENSFCAT00000049029	ENSFCAT00000049029.3
-	ENSFCAG00000040943	ENSFCAT00000057033	ENSFCAT00000057033.2
CB1H4orf33	ENSFCAG00000004951	ENSFCAT00000033372	ENSFCAT00000033372.3
TNFAIP3	ENSFCAG00000008135	ENSFCAT00000078455	ENSFCAT00000078455.1
-	ENSFCAG00000041974	ENSFCAT00000064023	ENSFCAT00000064023.2
-	ENSFCAG00000052096	ENSFCAT00000067549	ENSFCAT00000067549.1
-	ENSFCAG00000046595	ENSFCAT00000060290	ENSFCAT00000060290.1
-	ENSFCAG00000011836	ENSFCAT00000011839	ENSFCAT00000011839.4
-	ENSFCAG00000035560	ENSFCAT00000039871	ENSFCAT00000039871.2
FOXL1	ENSFCAG00000032503	ENSFCAT00000047130	ENSFCAT00000047130.3
CACNA1G	ENSFCAG00000012339	ENSFCAT00000012342	ENSFCAT00000012342.6
ALX4	ENSFCAG00000005620	ENSFCAT00000005622	ENSFCAT00000005622.6
RAB11FIP3	ENSFCAG00000008303	ENSFCAT00000008305	ENSFCAT00000008305.6
U6	ENSFCAG00000032317	ENSFCAT00000041665	ENSFCAT00000041665.3
DDX25	ENSFCAG00000005341	ENSFCAT00000045719	ENSFCAT00000045719.3
FGFBP1	ENSFCAG00000006111	ENSFCAT00000006113	ENSFCAT00000006113.5
TUBA4A	ENSFCAG00000038881	ENSFCAT00000040005	ENSFCAT00000040005.3
NSMCE2	ENSFCAG00000004684	ENSFCAT00000083539	ENSFCAT00000083539.1
-	ENSFCAG00000049790	ENSFCAT00000074957	ENSFCAT00000074957.1
DNAJB7	ENSFCAG00000015442	ENSFCAT00000015446	ENSFCAT00000015446.5
CDK5RAP1	ENSFCAG00000015197	ENSFCAT00000015201	ENSFCAT00000015201.6
FAR1	ENSFCAG00000024350	ENSFCAT00000039841	ENSFCAT00000039841.3
PTH2R	ENSFCAG00000003978	ENSFCAT00000084648	ENSFCAT00000084648.1
EXTL3	ENSFCAG00000022501	ENSFCAT00000042942	ENSFCAT00000042942.3
-	ENSFCAG00000030426	ENSFCAT00000067453	ENSFCAT00000067453.1
CEP68	ENSFCAG00000030849	ENSFCAT00000024744	ENSFCAT00000024744.4
ACYP2	ENSFCAG00000042187	ENSFCAT00000065893	ENSFCAT00000065893.2
LRRC74A	ENSFCAG00000011722	ENSFCAT00000068684	ENSFCAT00000068684.1
CHD7	ENSFCAG00000003849	ENSFCAT00000003851	ENSFCAT00000003851.6
-	ENSFCAG00000046799	ENSFCAT00000067633	ENSFCAT00000067633.1
FARP1	ENSFCAG00000014842	ENSFCAT00000048209	ENSFCAT00000048209.3
-	ENSFCAG00000042453	ENSFCAT00000055701	ENSFCAT00000055701.1
-	ENSFCAG00000006255	ENSFCAT00000006257	ENSFCAT00000006257.4
SERPIND1	ENSFCAG00000006002	ENSFCAT00000006004	ENSFCAT00000006004.5
-	ENSFCAG00000046018	ENSFCAT00000065955	ENSFCAT00000065955.2
-	ENSFCAG00000051553	ENSFCAT00000086715	ENSFCAT00000086715.1
U4	ENSFCAG00000039740	ENSFCAT00000045334	ENSFCAT00000045334.3
U6	ENSFCAG00000047653	ENSFCAT00000076105	ENSFCAT00000076105.1
PHC3	ENSFCAG00000025428	ENSFCAT00000056917	ENSFCAT00000056917.2
HDX	ENSFCAG00000005781	ENSFCAT00000005783	ENSFCAT00000005783.6
PTPRC	ENSFCAG00000015690	ENSFCAT00000076485	ENSFCAT00000076485.1
KIDINS220	ENSFCAG00000029422	ENSFCAT00000069906	ENSFCAT00000069906.1
-	ENSFCAG00000042023	ENSFCAT00000052997	ENSFCAT00000052997.2
U4	ENSFCAG00000034343	ENSFCAT00000039550	ENSFCAT00000039550.3
-	ENSFCAG00000047885	ENSFCAT00000081667	ENSFCAT00000081667.1
ITPR2	ENSFCAG00000004324	ENSFCAT00000004325	ENSFCAT00000004325.6
U3	ENSFCAG00000038601	ENSFCAT00000039758	ENSFCAT00000039758.2
SNORD63	ENSFCAG00000044506	ENSFCAT00000066150	ENSFCAT00000066150.1
-	ENSFCAG00000046268	ENSFCAT00000064488	ENSFCAT00000064488.2
RABEPK	ENSFCAG00000012303	ENSFCAT00000012306	ENSFCAT00000012306.6
-	ENSFCAG00000049933	ENSFCAT00000080329	ENSFCAT00000080329.1
-	ENSFCAG00000030080	ENSFCAT00000056035	ENSFCAT00000056035.2
EIF3L	ENSFCAG00000028972	ENSFCAT00000022502	ENSFCAT00000022502.4
DMP1	ENSFCAG00000046729	ENSFCAT00000058031	ENSFCAT00000058031.2
-	ENSFCAG00000040587	ENSFCAT00000058274	ENSFCAT00000058274.2
-	ENSFCAG00000041769	ENSFCAT00000055711	ENSFCAT00000055711.2
SNORD63	ENSFCAG00000037450	ENSFCAT00000034610	ENSFCAT00000034610.2
ADAMTS5	ENSFCAG00000002300	ENSFCAT00000002302	ENSFCAT00000002302.6
WDCP	ENSFCAG00000004303	ENSFCAT00000004304	ENSFCAT00000004304.5
GAST	ENSFCAG00000038911	ENSFCAT00000012447	ENSFCAT00000012447.5
NAV3	ENSFCAG00000013128	ENSFCAT00000062537	ENSFCAT00000062537.1
NENF	ENSFCAG00000044045	ENSFCAT00000058889	ENSFCAT00000058889.2
-	ENSFCAG00000043474	ENSFCAT00000060757	ENSFCAT00000060757.1
-	ENSFCAG00000047912	ENSFCAT00000069856	ENSFCAT00000069856.1
CTNNA1	ENSFCAG00000001719	ENSFCAT00000001719	ENSFCAT00000001719.6
GLYATL3	ENSFCAG00000003022	ENSFCAT00000003020	ENSFCAT00000003020.5
TEX11	ENSFCAG00000029781	ENSFCAT00000022118	ENSFCAT00000022118.4
PLS3	ENSFCAG00000008706	ENSFCAT00000033520	ENSFCAT00000033520.3
-	ENSFCAG00000033384	ENSFCAT00000035013	ENSFCAT00000035013.2
-	ENSFCAG00000042473	ENSFCAT00000059692	ENSFCAT00000059692.1
TPPP3	ENSFCAG00000009277	ENSFCAT00000009279	ENSFCAT00000009279.5
IARS2	ENSFCAG00000002597	ENSFCAT00000002597	ENSFCAT00000002597.6
WAC	ENSFCAG00000023101	ENSFCAT00000027229	ENSFCAT00000027229.4
DDX41	ENSFCAG00000001542	ENSFCAT00000001542	ENSFCAT00000001542.5
-	ENSFCAG00000035664	ENSFCAT00000043590	ENSFCAT00000043590.3
-	ENSFCAG00000023787	ENSFCAT00000032783	ENSFCAT00000032783.3
FELCATV1R4	ENSFCAG00000052693	ENSFCAT00000082528	ENSFCAT00000082528.1
-	ENSFCAG00000028907	ENSFCAT00000031309	ENSFCAT00000031309.4
-	ENSFCAG00000027953	ENSFCAT00000031213	ENSFCAT00000031213.4
-	ENSFCAG00000048517	ENSFCAT00000074902	ENSFCAT00000074902.1
-	ENSFCAG00000045610	ENSFCAT00000085011	ENSFCAT00000085011.1
RBX1	ENSFCAG00000032024	ENSFCAT00000024265	ENSFCAT00000024265.4
-	ENSFCAG00000047819	ENSFCAT00000082321	ENSFCAT00000082321.1
MFSD2B	ENSFCAG00000004302	ENSFCAT00000039425	ENSFCAT00000039425.3
-	ENSFCAG00000042146	ENSFCAT00000063670	ENSFCAT00000063670.2
-	ENSFCAG00000043325	ENSFCAT00000063253	ENSFCAT00000063253.2
TBX18	ENSFCAG00000012657	ENSFCAT00000062527	ENSFCAT00000062527.2
RAB1A	ENSFCAG00000002536	ENSFCAT00000075773	ENSFCAT00000075773.1
-	ENSFCAG00000035977	ENSFCAT00000036801	ENSFCAT00000036801.3
NUP214	ENSFCAG00000005120	ENSFCAT00000005121	ENSFCAT00000005121.6
-	ENSFCAG00000016665	ENSFCAT00000016669	ENSFCAT00000016669.4
FARP2	ENSFCAG00000002801	ENSFCAT00000002801	ENSFCAT00000002801.6
PRRG4	ENSFCAG00000015202	ENSFCAT00000015205	ENSFCAT00000015205.5
IRF2BPL	ENSFCAG00000043515	ENSFCAT00000058393	ENSFCAT00000058393.1
F2RL3	ENSFCAG00000001577	ENSFCAT00000074049	ENSFCAT00000074049.1
-	ENSFCAG00000049661	ENSFCAT00000082017	ENSFCAT00000082017.1
RNASE12	ENSFCAG00000022584	ENSFCAT00000028687	ENSFCAT00000028687.3
NIF3L1	ENSFCAG00000041391	ENSFCAT00000060041	ENSFCAT00000060041.2
-	ENSFCAG00000049993	ENSFCAT00000071980	ENSFCAT00000071980.1
GPR84	ENSFCAG00000010153	ENSFCAT00000010156	ENSFCAT00000010156.4
NAT9	ENSFCAG00000034371	ENSFCAT00000040970	ENSFCAT00000040970.3
DSPP	ENSFCAG00000025835	ENSFCAT00000048457	ENSFCAT00000048457.3
ADAMTS1	ENSFCAG00000013323	ENSFCAT00000013329	ENSFCAT00000013329.6
-	ENSFCAG00000050300	ENSFCAT00000075586	ENSFCAT00000075586.1
-	ENSFCAG00000049925	ENSFCAT00000070439	ENSFCAT00000070439.1
-	ENSFCAG00000011209	ENSFCAT00000071228	ENSFCAT00000071228.1
KCNA10	ENSFCAG00000007672	ENSFCAT00000007674	ENSFCAT00000007674.4
HSD11B1L	ENSFCAG00000011837	ENSFCAT00000011840	ENSFCAT00000011840.6
FOXP4	ENSFCAG00000011519	ENSFCAT00000044301	ENSFCAT00000044301.3
PRIMPOL	ENSFCAG00000027833	ENSFCAT00000030292	ENSFCAT00000030292.4
U6	ENSFCAG00000046412	ENSFCAT00000041407	ENSFCAT00000041407.2
-	ENSFCAG00000050799	ENSFCAT00000081484	ENSFCAT00000081484.1
-	ENSFCAG00000003742	ENSFCAT00000039506	ENSFCAT00000039506.3
-	ENSFCAG00000052148	ENSFCAT00000071990	ENSFCAT00000071990.1
NTN3	ENSFCAG00000001959	ENSFCAT00000077347	ENSFCAT00000077347.1
-	ENSFCAG00000036533	ENSFCAT00000046786	ENSFCAT00000046786.3
-	ENSFCAG00000033885	ENSFCAT00000045545	ENSFCAT00000045545.2
-	ENSFCAG00000040827	ENSFCAT00000062375	ENSFCAT00000062375.2
LRRTM2	ENSFCAG00000001720	ENSFCAT00000001720	ENSFCAT00000001720.5
ST6GALNAC5	ENSFCAG00000024573	ENSFCAT00000026286	ENSFCAT00000026286.4
-	ENSFCAG00000051305	ENSFCAT00000070906	ENSFCAT00000070906.1
VSIG10L2	ENSFCAG00000041620	ENSFCAT00000054213	ENSFCAT00000054213.1
-	ENSFCAG00000041417	ENSFCAT00000065425	ENSFCAT00000065425.1
OR14A16	ENSFCAG00000040760	ENSFCAT00000062973	ENSFCAT00000062973.2
U6	ENSFCAG00000033756	ENSFCAT00000047449	ENSFCAT00000047449.3
INTS9	ENSFCAG00000003520	ENSFCAT00000037745	ENSFCAT00000037745.3
PPP2R5A	ENSFCAG00000025917	ENSFCAT00000073428	ENSFCAT00000073428.1
TWIST2	ENSFCAG00000037141	ENSFCAT00000045509	ENSFCAT00000045509.2
JUP	ENSFCAG00000002133	ENSFCAT00000038755	ENSFCAT00000038755.3
CD38	ENSFCAG00000044616	ENSFCAT00000063084	ENSFCAT00000063084.2
TUBA4B	ENSFCAG00000042631	ENSFCAT00000054629	ENSFCAT00000054629.2
SCLT1	ENSFCAG00000003448	ENSFCAT00000003449	ENSFCAT00000003449.6
-	ENSFCAG00000030942	ENSFCAT00000054101	ENSFCAT00000054101.2
-	ENSFCAG00000049779	ENSFCAT00000079684	ENSFCAT00000079684.1
SMU1	ENSFCAG00000008730	ENSFCAT00000033304	ENSFCAT00000033304.2
OR6S1	ENSFCAG00000010352	ENSFCAT00000010355	ENSFCAT00000010355.5
-	ENSFCAG00000051337	ENSFCAT00000080192	ENSFCAT00000080192.1
-	ENSFCAG00000047552	ENSFCAT00000083082	ENSFCAT00000083082.1
CACNB2	ENSFCAG00000015492	ENSFCAT00000052123	ENSFCAT00000052123.2
-	ENSFCAG00000023783	ENSFCAT00000027335	ENSFCAT00000027335.4
U2	ENSFCAG00000034550	ENSFCAT00000042219	ENSFCAT00000042219.2
KCNA2	ENSFCAG00000050059	ENSFCAT00000072628	ENSFCAT00000072628.1
TMPRSS9	ENSFCAG00000003452	ENSFCAT00000003453	ENSFCAT00000003453.6
SPARCL1	ENSFCAG00000013900	ENSFCAT00000076940	ENSFCAT00000076940.1
RAB3GAP2	ENSFCAG00000002599	ENSFCAT00000038765	ENSFCAT00000038765.3
AEBP2	ENSFCAG00000031640	ENSFCAT00000061240	ENSFCAT00000061240.2
-	ENSFCAG00000049905	ENSFCAT00000074261	ENSFCAT00000074261.1
-	ENSFCAG00000047510	ENSFCAT00000077262	ENSFCAT00000077262.1
-	ENSFCAG00000050386	ENSFCAT00000078511	ENSFCAT00000078511.1
OMD	ENSFCAG00000012114	ENSFCAT00000012117	ENSFCAT00000012117.5
LRTM2	ENSFCAG00000005936	ENSFCAT00000005938	ENSFCAT00000005938.4
-	ENSFCAG00000032978	ENSFCAT00000041605	ENSFCAT00000041605.3
-	ENSFCAG00000052079	ENSFCAT00000082723	ENSFCAT00000082723.1
RBM10	ENSFCAG00000001395	ENSFCAT00000001395	ENSFCAT00000001395.5
-	ENSFCAG00000051942	ENSFCAT00000083448	ENSFCAT00000083448.1
CPAMD8	ENSFCAG00000001578	ENSFCAT00000045654	ENSFCAT00000045654.3
-	ENSFCAG00000047036	ENSFCAT00000081203	ENSFCAT00000081203.1
NRDC	ENSFCAG00000022018	ENSFCAT00000041926	ENSFCAT00000041926.3
CIPC	ENSFCAG00000033587	ENSFCAT00000034265	ENSFCAT00000034265.3
-	ENSFCAG00000048907	ENSFCAT00000072380	ENSFCAT00000072380.1
RTN4R	ENSFCAG00000032911	ENSFCAT00000038205	ENSFCAT00000038205.3
CLVS1	ENSFCAG00000010446	ENSFCAT00000010449	ENSFCAT00000010449.6
RNASE4	ENSFCAG00000044490	ENSFCAT00000085061	ENSFCAT00000085061.1
TIMM13	ENSFCAG00000044321	ENSFCAT00000052911	ENSFCAT00000052911.2
-	ENSFCAG00000031247	ENSFCAT00000031585	ENSFCAT00000031585.4
FANCB	ENSFCAG00000029176	ENSFCAT00000072747	ENSFCAT00000072747.1
-	ENSFCAG00000016654	ENSFCAT00000016658	ENSFCAT00000016658.6
-	ENSFCAG00000035826	ENSFCAT00000044181	ENSFCAT00000044181.3
-	ENSFCAG00000050769	ENSFCAT00000070831	ENSFCAT00000070831.1
-	ENSFCAG00000050846	ENSFCAT00000074255	ENSFCAT00000074255.1
ASPN	ENSFCAG00000029465	ENSFCAT00000026814	ENSFCAT00000026814.4
-	ENSFCAG00000051143	ENSFCAT00000085013	ENSFCAT00000085013.1
-	ENSFCAG00000000166	ENSFCAT00000000166	ENSFCAT00000000166.5
-	ENSFCAG00000049499	ENSFCAT00000084799	ENSFCAT00000084799.1
-	ENSFCAG00000049425	ENSFCAT00000069727	ENSFCAT00000069727.1
FBXO31	ENSFCAG00000045924	ENSFCAT00000063661	ENSFCAT00000063661.2
HIC2	ENSFCAG00000023903	ENSFCAT00000025887	ENSFCAT00000025887.4
-	ENSFCAG00000044452	ENSFCAT00000075277	ENSFCAT00000075277.1
HDAC4	ENSFCAG00000014232	ENSFCAT00000046646	ENSFCAT00000046646.3
ERO1B	ENSFCAG00000003384	ENSFCAT00000003383	ENSFCAT00000003383.6
-	ENSFCAG00000040937	ENSFCAT00000065776	ENSFCAT00000065776.2
-	ENSFCAG00000027990	ENSFCAT00000027965	ENSFCAT00000027965.3
ZNF385A	ENSFCAG00000010154	ENSFCAT00000010157	ENSFCAT00000010157.5
BST1	ENSFCAG00000011131	ENSFCAT00000041624	ENSFCAT00000041624.3
HSPA5	ENSFCAG00000011816	ENSFCAT00000011819	ENSFCAT00000011819.5
-	ENSFCAG00000047311	ENSFCAT00000074763	ENSFCAT00000074763.1
-	ENSFCAG00000052479	ENSFCAT00000068375	ENSFCAT00000068375.1
-	ENSFCAG00000013746	ENSFCAT00000013750	ENSFCAT00000013750.5
OR1C1	ENSFCAG00000015322	ENSFCAT00000015326	ENSFCAT00000015326.5
-	ENSFCAG00000032200	ENSFCAT00000045567	ENSFCAT00000045567.3
QSER1	ENSFCAG00000015204	ENSFCAT00000062010	ENSFCAT00000062010.2
-	ENSFCAG00000051295	ENSFCAT00000074210	ENSFCAT00000074210.1
-	ENSFCAG00000041520	ENSFCAT00000067778	ENSFCAT00000067778.1
-	ENSFCAG00000041864	ENSFCAT00000031236	ENSFCAT00000031236.4
-	ENSFCAG00000049570	ENSFCAT00000078563	ENSFCAT00000078563.1
-	ENSFCAG00000052466	ENSFCAT00000080746	ENSFCAT00000080746.1
U6	ENSFCAG00000036817	ENSFCAT00000036733	ENSFCAT00000036733.2
PYGB	ENSFCAG00000008415	ENSFCAT00000008418	ENSFCAT00000008418.6
-	ENSFCAG00000046836	ENSFCAT00000070870	ENSFCAT00000070870.1
-	ENSFCAG00000048265	ENSFCAT00000067980	ENSFCAT00000067980.1
TTC1	ENSFCAG00000029425	ENSFCAT00000037595	ENSFCAT00000037595.3
-	ENSFCAG00000052195	ENSFCAT00000071216	ENSFCAT00000071216.1
-	ENSFCAG00000051234	ENSFCAT00000073725	ENSFCAT00000073725.1
CLDN7	ENSFCAG00000031173	ENSFCAT00000030822	ENSFCAT00000030822.4
